OID_,VALUE,MZ,ZONE_NAME,ESP2,ESP_Name,ESP_LF,ESPLF_Name,R,G,B,Red,Green,Blue
,12339,49,Central Till Plains,1363,Central Interior Highlands Dry Acidic Glade and Barrens,8,Wetland Shrub,229,38,0,0.898039,0.14902,0
,12340,49,Central Till Plains,1363,Central Interior Highlands Dry Acidic Glade and Barrens,9,Wetland Herb,229,38,0,0.898039,0.14902,0
,12341,49,Central Till Plains,1364,Ozark-Ouachita Dry Oak Woodland,0,Undetermined,97,69,0,0.380392,0.270588,0
,12342,49,Central Till Plains,1364,Ozark-Ouachita Dry Oak Woodland,4,Upland Woodland,97,69,0,0.380392,0.270588,0
,12343,49,Central Till Plains,1364,Ozark-Ouachita Dry Oak Woodland,5,Upland Forest,97,69,0,0.380392,0.270588,0
,12344,49,Central Till Plains,1364,Ozark-Ouachita Dry Oak Woodland,7,Wetland Forest,97,69,0,0.380392,0.270588,0
,12345,49,Central Till Plains,1394,North-Central Interior Oak Savanna,0,Undetermined,230,213,138,0.901961,0.835294,0.541176
,12346,49,Central Till Plains,1394,North-Central Interior Oak Savanna,2,Upland Herb,230,213,138,0.901961,0.835294,0.541176
,12347,49,Central Till Plains,1394,North-Central Interior Oak Savanna,3,Upland Shrub,230,213,138,0.901961,0.835294,0.541176
,12348,49,Central Till Plains,1394,North-Central Interior Oak Savanna,4,Upland Woodland,230,213,138,0.901961,0.835294,0.541176
,12349,49,Central Till Plains,1394,North-Central Interior Oak Savanna,5,Upland Forest,230,213,138,0.901961,0.835294,0.541176
,12350,49,Central Till Plains,1394,North-Central Interior Oak Savanna,6,Wetland Shrub-Herb,230,213,138,0.901961,0.835294,0.541176
,12351,49,Central Till Plains,1394,North-Central Interior Oak Savanna,7,Wetland Forest,230,213,138,0.901961,0.835294,0.541176
,12352,49,Central Till Plains,1394,North-Central Interior Oak Savanna,8,Wetland Shrub,230,213,138,0.901961,0.835294,0.541176
,12353,49,Central Till Plains,1394,North-Central Interior Oak Savanna,9,Wetland Herb,230,213,138,0.901961,0.835294,0.541176
,12354,49,Central Till Plains,1395,North-Central Oak Barrens,0,Undetermined,255,235,176,1,0.921569,0.690196
,12355,49,Central Till Plains,1395,North-Central Oak Barrens,2,Upland Herb,255,235,176,1,0.921569,0.690196
,12356,49,Central Till Plains,1395,North-Central Oak Barrens,3,Upland Shrub,255,235,176,1,0.921569,0.690196
,12357,49,Central Till Plains,1395,North-Central Oak Barrens,4,Upland Woodland,255,235,176,1,0.921569,0.690196
,12358,49,Central Till Plains,1395,North-Central Oak Barrens,5,Upland Forest,255,235,176,1,0.921569,0.690196
,12359,49,Central Till Plains,1395,North-Central Oak Barrens,7,Wetland Forest,255,235,176,1,0.921569,0.690196
,12360,49,Central Till Plains,1395,North-Central Oak Barrens,8,Wetland Shrub,255,235,176,1,0.921569,0.690196
,12361,49,Central Till Plains,1395,North-Central Oak Barrens,9,Wetland Herb,255,235,176,1,0.921569,0.690196
,12362,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,0,Undetermined,255,235,20,1,0.921569,0.078431
,12363,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,2,Upland Herb,255,235,20,1,0.921569,0.078431
,12364,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,4,Upland Woodland,255,235,20,1,0.921569,0.078431
,12365,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,5,Upland Forest,255,235,20,1,0.921569,0.078431
,12366,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,6,Wetland Shrub-Herb,255,235,20,1,0.921569,0.078431
,12367,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,7,Wetland Forest,255,235,20,1,0.921569,0.078431
,12368,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,8,Wetland Shrub,255,235,20,1,0.921569,0.078431
,12369,49,Central Till Plains,1401,Central Interior Highlands Calcareous Glade and Barrens,9,Wetland Herb,255,235,20,1,0.921569,0.078431
,12370,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,0,Undetermined,235,255,0,0.921569,1,0
,12371,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,2,Upland Herb,235,255,0,0.921569,1,0
,12372,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,3,Upland Shrub,235,255,0,0.921569,1,0
,12373,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,4,Upland Woodland,235,255,0,0.921569,1,0
,12374,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,5,Upland Forest,235,255,0,0.921569,1,0
,12375,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,6,Wetland Shrub-Herb,235,255,0,0.921569,1,0
,12376,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,7,Wetland Forest,235,255,0,0.921569,1,0
,12377,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,8,Wetland Shrub,235,255,0,0.921569,1,0
,12378,49,Central Till Plains,1411,Great Lakes Wet-Mesic Lakeplain Prairie,9,Wetland Herb,235,255,0,0.921569,1,0
,12379,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,0,Undetermined,214,0,157,0.839216,0,0.615686
,12380,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,2,Upland Herb,214,0,157,0.839216,0,0.615686
,12381,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,3,Upland Shrub,214,0,157,0.839216,0,0.615686
,12382,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,4,Upland Woodland,214,0,157,0.839216,0,0.615686
,12383,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,5,Upland Forest,214,0,157,0.839216,0,0.615686
,12384,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,6,Wetland Shrub-Herb,214,0,157,0.839216,0,0.615686
,12385,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,7,Wetland Forest,214,0,157,0.839216,0,0.615686
,12386,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,8,Wetland Shrub,214,0,157,0.839216,0,0.615686
,12387,49,Central Till Plains,1412,North-Central Interior Sand and Gravel Tallgrass Prairie,9,Wetland Herb,214,0,157,0.839216,0,0.615686
,12388,49,Central Till Plains,1420,Northern Tallgrass Prairie,0,Undetermined,184,132,29,0.721569,0.517647,0.113725
,12389,49,Central Till Plains,1421,Central Tallgrass Prairie,0,Undetermined,232,255,196,0.909804,1,0.768627
,12390,49,Central Till Plains,1421,Central Tallgrass Prairie,2,Upland Herb,232,255,196,0.909804,1,0.768627
,12391,49,Central Till Plains,1421,Central Tallgrass Prairie,3,Upland Shrub,232,255,196,0.909804,1,0.768627
,12392,49,Central Till Plains,1421,Central Tallgrass Prairie,4,Upland Woodland,232,255,196,0.909804,1,0.768627
,12393,49,Central Till Plains,1421,Central Tallgrass Prairie,5,Upland Forest,232,255,196,0.909804,1,0.768627
,12394,49,Central Till Plains,1421,Central Tallgrass Prairie,6,Wetland Shrub-Herb,232,255,196,0.909804,1,0.768627
,12395,49,Central Till Plains,1421,Central Tallgrass Prairie,7,Wetland Forest,232,255,196,0.909804,1,0.768627
,12396,49,Central Till Plains,1421,Central Tallgrass Prairie,8,Wetland Shrub,232,255,196,0.909804,1,0.768627
,12397,49,Central Till Plains,1421,Central Tallgrass Prairie,9,Wetland Herb,232,255,196,0.909804,1,0.768627
,12398,49,Central Till Plains,1457,South-Central Interior/Upper Coastal Plain Wet Flatwoods,0,Undetermined,186,237,38,0.729412,0.929412,0.14902
,12399,49,Central Till Plains,1457,South-Central Interior/Upper Coastal Plain Wet Flatwoods,4,Upland Woodland,186,237,38,0.729412,0.929412,0.14902
,12400,49,Central Till Plains,1457,South-Central Interior/Upper Coastal Plain Wet Flatwoods,5,Upland Forest,186,237,38,0.729412,0.929412,0.14902
,12401,49,Central Till Plains,1457,South-Central Interior/Upper Coastal Plain Wet Flatwoods,6,Wetland Shrub-Herb,186,237,38,0.729412,0.929412,0.14902
,12402,49,Central Till Plains,1457,South-Central Interior/Upper Coastal Plain Wet Flatwoods,7,Wetland Forest,186,237,38,0.729412,0.929412,0.14902
,12403,49,Central Till Plains,1457,South-Central Interior/Upper Coastal Plain Wet Flatwoods,8,Wetland Shrub,186,237,38,0.729412,0.929412,0.14902
,12404,49,Central Till Plains,1457,South-Central Interior/Upper Coastal Plain Wet Flatwoods,9,Wetland Herb,186,237,38,0.729412,0.929412,0.14902
,12405,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,0,Undetermined,181,0,0,0.709804,0,0
,12406,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,2,Upland Herb,181,0,0,0.709804,0,0
,12407,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,4,Upland Woodland,181,0,0,0.709804,0,0
,12408,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,5,Upland Forest,181,0,0,0.709804,0,0
,12409,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,6,Wetland Shrub-Herb,181,0,0,0.709804,0,0
,12410,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,7,Wetland Forest,181,0,0,0.709804,0,0
,12411,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,8,Wetland Shrub,181,0,0,0.709804,0,0
,12412,49,Central Till Plains,1466,Great Lakes Wooded Dune and Swale,9,Wetland Herb,181,0,0,0.709804,0,0
,12413,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,0,Undetermined,75,170,190,0.294118,0.666667,0.745098
,12414,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,2,Upland Herb,75,170,190,0.294118,0.666667,0.745098
,12415,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,3,Upland Shrub,75,170,190,0.294118,0.666667,0.745098
,12416,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,4,Upland Woodland,75,170,190,0.294118,0.666667,0.745098
,12417,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,5,Upland Forest,75,170,190,0.294118,0.666667,0.745098
,12418,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,6,Wetland Shrub-Herb,75,170,190,0.294118,0.666667,0.745098
,12419,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,7,Wetland Forest,75,170,190,0.294118,0.666667,0.745098
,12420,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,8,Wetland Shrub,75,170,190,0.294118,0.666667,0.745098
,12421,49,Central Till Plains,1469,Eastern Great Plains Floodplain Systems,9,Wetland Herb,75,170,190,0.294118,0.666667,0.745098
,12422,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,0,Undetermined,0,191,176,0,0.74902,0.690196
,12423,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,2,Upland Herb,0,191,176,0,0.74902,0.690196
,12424,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,3,Upland Shrub,0,191,176,0,0.74902,0.690196
,12425,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,4,Upland Woodland,0,191,176,0,0.74902,0.690196
,12426,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,5,Upland Forest,0,191,176,0,0.74902,0.690196
,12427,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,6,Wetland Shrub-Herb,0,191,176,0,0.74902,0.690196
,12428,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,7,Wetland Forest,0,191,176,0,0.74902,0.690196
,12429,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,8,Wetland Shrub,0,191,176,0,0.74902,0.690196
,12430,49,Central Till Plains,1471,Central Interior and Appalachian Floodplain Systems,9,Wetland Herb,0,191,176,0,0.74902,0.690196
,12431,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,0,Undetermined,36,255,20,0.141176,1,0.078431
,12432,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,2,Upland Herb,36,255,20,0.141176,1,0.078431
,12433,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,3,Upland Shrub,36,255,20,0.141176,1,0.078431
,12434,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,4,Upland Woodland,36,255,20,0.141176,1,0.078431
,12435,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,5,Upland Forest,36,255,20,0.141176,1,0.078431
,12436,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,6,Wetland Shrub-Herb,36,255,20,0.141176,1,0.078431
,12437,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,7,Wetland Forest,36,255,20,0.141176,1,0.078431
,12438,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,8,Wetland Shrub,36,255,20,0.141176,1,0.078431
,12439,49,Central Till Plains,1472,Central Interior and Appalachian Riparian Systems,9,Wetland Herb,36,255,20,0.141176,1,0.078431
,12440,49,Central Till Plains,1473,Gulf and Atlantic Coastal Plain Floodplain Systems,7,Wetland Forest,102,119,205,0.4,0.466667,0.803922
,12441,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,0,Undetermined,207,61,255,0.811765,0.239216,1
,12442,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,2,Upland Herb,207,61,255,0.811765,0.239216,1
,12443,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,3,Upland Shrub,207,61,255,0.811765,0.239216,1
,12444,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,4,Upland Woodland,207,61,255,0.811765,0.239216,1
,12445,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,5,Upland Forest,207,61,255,0.811765,0.239216,1
,12446,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,6,Wetland Shrub-Herb,207,61,255,0.811765,0.239216,1
,12447,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,7,Wetland Forest,207,61,255,0.811765,0.239216,1
,12448,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,8,Wetland Shrub,207,61,255,0.811765,0.239216,1
,12449,49,Central Till Plains,1479,Central Interior and Appalachian Swamp Systems,9,Wetland Herb,207,61,255,0.811765,0.239216,1
,12450,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,2,Upland Herb,240,150,20,0.941176,0.588235,0.078431
,12451,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,3,Upland Shrub,240,150,20,0.941176,0.588235,0.078431
,12452,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,4,Upland Woodland,240,150,20,0.941176,0.588235,0.078431
,12453,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,5,Upland Forest,240,150,20,0.941176,0.588235,0.078431
,12454,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,6,Wetland Shrub-Herb,240,150,20,0.941176,0.588235,0.078431
,12455,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,7,Wetland Forest,240,150,20,0.941176,0.588235,0.078431
,12456,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,8,Wetland Shrub,240,150,20,0.941176,0.588235,0.078431
,12457,49,Central Till Plains,1493,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,9,Wetland Herb,240,150,20,0.941176,0.588235,0.078431
,12458,49,Central Till Plains,1517,Paleozoic Plateau Bluff and Talus,0,Undetermined,106,117,0,0.415686,0.458824,0
,12459,49,Central Till Plains,1517,Paleozoic Plateau Bluff and Talus,4,Upland Woodland,106,117,0,0.415686,0.458824,0
,12460,49,Central Till Plains,1517,Paleozoic Plateau Bluff and Talus,5,Upland Forest,106,117,0,0.415686,0.458824,0
,12461,49,Central Till Plains,1517,Paleozoic Plateau Bluff and Talus,7,Wetland Forest,106,117,0,0.415686,0.458824,0
,12462,49,Central Till Plains,1517,Paleozoic Plateau Bluff and Talus,8,Wetland Shrub,106,117,0,0.415686,0.458824,0
,12463,49,Central Till Plains,1517,Paleozoic Plateau Bluff and Talus,9,Wetland Herb,106,117,0,0.415686,0.458824,0
,12464,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,0,Undetermined,211,237,38,0.827451,0.929412,0.14902
,12465,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,2,Upland Herb,211,237,38,0.827451,0.929412,0.14902
,12466,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,3,Upland Shrub,211,237,38,0.827451,0.929412,0.14902
,12467,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,4,Upland Woodland,211,237,38,0.827451,0.929412,0.14902
,12468,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,5,Upland Forest,211,237,38,0.827451,0.929412,0.14902
,12469,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,6,Wetland Shrub-Herb,211,237,38,0.827451,0.929412,0.14902
,12470,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,7,Wetland Forest,211,237,38,0.827451,0.929412,0.14902
,12471,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,8,Wetland Shrub,211,237,38,0.827451,0.929412,0.14902
,12472,49,Central Till Plains,1518,North-Central Interior Wet Flatwoods,9,Wetland Herb,211,237,38,0.827451,0.929412,0.14902
,11205,50,Central Great Lakes Uplands,11,Open Water,0,Undetermined,0,92,230,0,0.360784,0.901961
,11206,50,Central Great Lakes Uplands,11,Open Water,2,Upland Herb,0,92,230,0,0.360784,0.901961
,11207,50,Central Great Lakes Uplands,11,Open Water,3,Upland Shrub,0,92,230,0,0.360784,0.901961
,11208,50,Central Great Lakes Uplands,11,Open Water,4,Upland Woodland,0,92,230,0,0.360784,0.901961
,11209,50,Central Great Lakes Uplands,11,Open Water,5,Upland Forest,0,92,230,0,0.360784,0.901961
,11210,50,Central Great Lakes Uplands,11,Open Water,6,Wetland Shrub-Herb,0,92,230,0,0.360784,0.901961
,11211,50,Central Great Lakes Uplands,11,Open Water,7,Wetland Forest,0,92,230,0,0.360784,0.901961
,11212,50,Central Great Lakes Uplands,11,Open Water,8,Wetland Shrub,0,92,230,0,0.360784,0.901961
,11213,50,Central Great Lakes Uplands,11,Open Water,9,Wetland Herb,0,92,230,0,0.360784,0.901961
,11214,50,Central Great Lakes Uplands,31,Barren-Rock/Sand/Clay,0,Undetermined,0,0,0,0,0,0
,11215,50,Central Great Lakes Uplands,31,Barren-Rock/Sand/Clay,2,Upland Herb,0,0,0,0,0,0
,11216,50,Central Great Lakes Uplands,31,Barren-Rock/Sand/Clay,3,Upland Shrub,0,0,0,0,0,0
,11217,50,Central Great Lakes Uplands,31,Barren-Rock/Sand/Clay,4,Upland Woodland,0,0,0,0,0,0
,11218,50,Central Great Lakes Uplands,31,Barren-Rock/Sand/Clay,5,Upland Forest,0,0,0,0,0,0
,11219,50,Central Great Lakes Uplands,31,Barren-Rock/Sand/Clay,6,Wetland Shrub-Herb,0,0,0,0,0,0
